listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
530,1013,domibolig,8116,https://aarhusbolig.dk/afdelinger/?bolignr=530&selskab=1013&afdeling=13&antalrum=4,55.974194,10.166044,Afd. 13 Højvænget/ Pilevænget,Rækkehus,4,110,21.0,"Husdyr: Det er tilladt at have hund og kat. Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. A conto vand er opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Odder by, tæt på skole og fritidsaktiviteter. Afdelingen er løbende moderniseret med bl.a. nye facader, vinduer og køkkener. Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",21860.0,7716.0,,,400.0,,,
605,1013,domibolig,5056,https://aarhusbolig.dk/afdelinger/?bolignr=605&selskab=1013&afdeling=14&antalrum=2,55.983931,10.163791,Afd. 14 Egholmparken,Rækkehus,2,56,71.0,"Husdyr: Det er tilladt at have hund og kat.Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto vand og varme opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i udkanten af Odder by tæt på Spektrum, skole og efterskole.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",11120.0,4291.0,,500.0,265.0,,,
597,1013,domibolig,5944,https://aarhusbolig.dk/afdelinger/?bolignr=597&selskab=1013&afdeling=14&antalrum=2,55.983931,10.163791,Afd. 14 Egholmparken,Rækkehus,2,71,71.0,"Husdyr: Det er tilladt at have hund og kat.Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto vand og varme opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i udkanten af Odder by tæt på Spektrum, skole og efterskole.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14080.0,5015.0,,620.0,309.0,,,
612,1013,domibolig,6538,https://aarhusbolig.dk/afdelinger/?bolignr=612&selskab=1013&afdeling=14&antalrum=3,55.983931,10.163791,Afd. 14 Egholmparken,Rækkehus,3,82,55.0,"Husdyr: Det er tilladt at have hund og kat.Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto vand og varme opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i udkanten af Odder by tæt på Spektrum, skole og efterskole.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16320.0,5574.0,,620.0,344.0,,,
598,1013,domibolig,6628,https://aarhusbolig.dk/afdelinger/?bolignr=598&selskab=1013&afdeling=14&antalrum=3,55.983931,10.163791,Afd. 14 Egholmparken,Rækkehus,3,84,55.0,"Husdyr: Det er tilladt at have hund og kat.Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto vand og varme opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i udkanten af Odder by tæt på Spektrum, skole og efterskole.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16680.0,5659.0,,620.0,349.0,,,
710,1013,domibolig,8515,https://aarhusbolig.dk/afdelinger/?bolignr=710&selskab=1013&afdeling=14&antalrum=4,55.983931,10.163791,Afd. 14 Egholmparken,Rækkehus,4,112,15.0,"Husdyr: Det er tilladt at have hund og kat.Se husdyrreglement på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto vand og varme opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i udkanten af Odder by tæt på Spektrum, skole og efterskole.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",22240.0,7021.0,,740.0,433.0,,,321.0
778,1013,domibolig,4932,https://aarhusbolig.dk/afdelinger/?bolignr=778&selskab=1013&afdeling=16&antalrum=2,55.913235,10.254053,Afd. 16 Søndergade,Lejlighed,2,57,16.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende centralt i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Lejlighederne i stueplan er velegnet for ældre og handicappede. Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.",11700.0,4512.0,,420.0,,,,
777,1013,domibolig,5581,https://aarhusbolig.dk/afdelinger/?bolignr=777&selskab=1013&afdeling=16&antalrum=2,55.913235,10.254053,Afd. 16 Søndergade,Lejlighed,2,68,16.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende centralt i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Lejlighederne i stueplan er velegnet for ældre og handicappede. Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.",13560.0,5081.0,,500.0,,,,
786,1013,domibolig,8216,https://aarhusbolig.dk/afdelinger/?bolignr=786&selskab=1013&afdeling=16&antalrum=4,55.913235,10.254053,Afd. 16 Søndergade,Lejlighed,4,107,2.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende centralt i Hou 8 km syd for Odder og der er indkøbsmulighed af dagligvarer i byen samt daglig busforbindelse til Odder/Aarhus. Lejlighederne i stueplan er velegnet for ældre og handicappede. Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.",21280.0,7119.0,,630.0,,,,467.0
873,1013,domibolig,6185,https://aarhusbolig.dk/afdelinger/?bolignr=873&selskab=1013&afdeling=18&antalrum=2,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,2,59,50.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12845.0,5378.0,,530.0,277.0,,,
832,1013,domibolig,7056,https://aarhusbolig.dk/afdelinger/?bolignr=832&selskab=1013&afdeling=18&antalrum=2,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,2,70,50.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14500.0,6055.0,,690.0,311.0,,,
893,1013,domibolig,7766,https://aarhusbolig.dk/afdelinger/?bolignr=893&selskab=1013&afdeling=18&antalrum=3,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,3,80,96.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16250.0,6664.0,,760.0,342.0,,,
830,1013,domibolig,8740,https://aarhusbolig.dk/afdelinger/?bolignr=830&selskab=1013&afdeling=18&antalrum=3,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,3,85,96.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16860.0,6935.0,,760.0,356.0,,,689.0
850,1013,domibolig,8792,https://aarhusbolig.dk/afdelinger/?bolignr=850&selskab=1013&afdeling=18&antalrum=3,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,3,85,96.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16900.0,6950.0,,820.0,357.0,,,665.0
892,1013,domibolig,9050,https://aarhusbolig.dk/afdelinger/?bolignr=892&selskab=1013&afdeling=18&antalrum=4,55.980227,10.137194,Afd. 18 Venneslaparken/ Saloparken,Rækkehus,4,97,12.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme og vand opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i den nordvestlige del af Odder, med kort gå afstand til centrum via stisystem. Fra langt de fleste boliger er der en flot udsigt pga. høj beliggenhed i terræn. Fælleshus med selskabslokale og beboerlokale er beliggende centralt i bebyggelsen. Afdelingen er moderniseret med nye vinduer, døre og badeværelser. Individuel modernisering af køkken og badeværelse er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",19320.0,7677.0,,820.0,394.0,,,159.0
989,1013,domibolig,5584,https://aarhusbolig.dk/afdelinger/?bolignr=989&selskab=1013&afdeling=19&antalrum=2,55.976368,10.228143,Afd. 19 Blommevænget,Lejlighed,2,63,12.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El, varme og vand afregnes direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber.Yderligere info: Afdelingen er beliggende i Saksild, 5 km. øst for Odder, og med kort afstand til stranden. Ejendommen fik en ny legeplads i 2020 og er løbende vedligeholdt med nyt tag, renoveret facade og nyere vinduer/døre.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",13130.0,5464.0,,,120.0,,,
988,1013,domibolig,5971,https://aarhusbolig.dk/afdelinger/?bolignr=988&selskab=1013&afdeling=19&antalrum=2,55.976368,10.228143,Afd. 19 Blommevænget,Lejlighed,2,70,12.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El, varme og vand afregnes direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber.Yderligere info: Afdelingen er beliggende i Saksild, 5 km. øst for Odder, og med kort afstand til stranden. Ejendommen fik en ny legeplads i 2020 og er løbende vedligeholdt med nyt tag, renoveret facade og nyere vinduer/døre.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14030.0,5838.0,,,133.0,,,
990,1013,domibolig,6744,https://aarhusbolig.dk/afdelinger/?bolignr=990&selskab=1013&afdeling=19&antalrum=3,55.976368,10.228143,Afd. 19 Blommevænget,Lejlighed,3,83,6.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El, varme og vand afregnes direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber.Yderligere info: Afdelingen er beliggende i Saksild, 5 km. øst for Odder, og med kort afstand til stranden. Ejendommen fik en ny legeplads i 2020 og er løbende vedligeholdt med nyt tag, renoveret facade og nyere vinduer/døre.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",16520.0,6586.0,,,158.0,,,
1006,1013,domibolig,8295,https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=1013&afdeling=19&antalrum=4,55.976368,10.228143,Afd. 19 Blommevænget,Lejlighed,4,103,2.0,"Husdyr: Det er tilladt at have max. én hund eller én kat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El, varme og vand afregnes direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber.Yderligere info: Afdelingen er beliggende i Saksild, 5 km. øst for Odder, og med kort afstand til stranden. Ejendommen fik en ny legeplads i 2020 og er løbende vedligeholdt med nyt tag, renoveret facade og nyere vinduer/døre.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",20600.0,7743.0,,,197.0,,,355.0
1008,1013,domibolig,4672,https://aarhusbolig.dk/afdelinger/?bolignr=1008&selskab=1013&afdeling=20&antalrum=1,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,1,55,2.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",10820.0,4162.0,,510.0,,,,
1009,1013,domibolig,5360,https://aarhusbolig.dk/afdelinger/?bolignr=1009&selskab=1013&afdeling=20&antalrum=2,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,2,69,13.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",13740.0,4850.0,,510.0,,,,
1260,1013,domibolig,5630,https://aarhusbolig.dk/afdelinger/?bolignr=1260&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,71,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",26500.0,5380.0,,,250.0,,,
1262,1013,domibolig,6365,https://aarhusbolig.dk/afdelinger/?bolignr=1262&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,77,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",28600.0,6115.0,,,250.0,,,
1259,1013,domibolig,7114,https://aarhusbolig.dk/afdelinger/?bolignr=1259&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,91,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",33800.0,6864.0,,,250.0,,,
1261,1013,domibolig,7964,https://aarhusbolig.dk/afdelinger/?bolignr=1261&selskab=1013&afdeling=20&antalrum=3,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,3,97,12.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",36100.0,7714.0,,,250.0,,,
