listingid,companyid,company,price,url,long,lat,type,rooms,size_m2,listings,deposit,rent
2742,126,al2bolig,8355,https://aarhusbolig.dk/afdelinger/?bolignr=2742&selskab=126&afdeling=142&antalrum=4,56.2430147,10.0770774,Rækkehus,4,100,2,19000,7666
3178,126,al2bolig,6586,https://aarhusbolig.dk/afdelinger/?bolignr=3178&selskab=126&afdeling=145&antalrum=2,56.2781619,10.061031,Seniorboliger,2,74,5,19300,6248
3130,126,al2bolig,6520,https://aarhusbolig.dk/afdelinger/?bolignr=3130&selskab=126&afdeling=145&antalrum=2,56.2781619,10.061031,Lejlighed,2,75,16,18000,6182
3180,126,al2bolig,7226,https://aarhusbolig.dk/afdelinger/?bolignr=3180&selskab=126&afdeling=145&antalrum=3,56.2781619,10.061031,Seniorboliger,3,85,15,22200,6854
3198,126,al2bolig,7720,https://aarhusbolig.dk/afdelinger/?bolignr=3198&selskab=126&afdeling=145&antalrum=3,56.2781619,10.061031,Rækkehus,3,86,18,23700,7347
3137,126,al2bolig,7395,https://aarhusbolig.dk/afdelinger/?bolignr=3137&selskab=126&afdeling=145&antalrum=3,56.2781619,10.061031,Lejlighed,3,88,16,21200,7031
3179,126,al2bolig,8238,https://aarhusbolig.dk/afdelinger/?bolignr=3179&selskab=126&afdeling=145&antalrum=3,56.2781619,10.061031,Seniorboliger,3,97,15,25300,7871
3203,126,al2bolig,8602,https://aarhusbolig.dk/afdelinger/?bolignr=3203&selskab=126&afdeling=145&antalrum=4,56.2781619,10.061031,Rækkehus,4,102,29,27200,8023
3204,126,al2bolig,8652,https://aarhusbolig.dk/afdelinger/?bolignr=3204&selskab=126&afdeling=145&antalrum=4,56.2781619,10.061031,Rækkehus,4,102,29,27200,8023
3156,126,al2bolig,9444,https://aarhusbolig.dk/afdelinger/?bolignr=3156&selskab=126&afdeling=145&antalrum=4,56.2781619,10.061031,Rækkehus,4,120,29,26400,9041
3168,126,al2bolig,9872,https://aarhusbolig.dk/afdelinger/?bolignr=3168&selskab=126&afdeling=145&antalrum=5,56.2781619,10.061031,Rækkehus,5,120,1,26400,9469
3362,126,al2bolig,3548,https://aarhusbolig.dk/afdelinger/?bolignr=3362&selskab=126&afdeling=146&antalrum=1,56.10426863,10.14274934,Ungdomsboliger,1,29,30,8200,3158
3801,126,al2bolig,8020,https://aarhusbolig.dk/afdelinger/?bolignr=3801&selskab=126&afdeling=147&antalrum=3,56.27803105,10.07244587,Rækkehus,3,94,17,33817,7670
3800,126,al2bolig,10032,https://aarhusbolig.dk/afdelinger/?bolignr=3800&selskab=126&afdeling=147&antalrum=5,56.27803105,10.07244587,Rækkehus,5,116,8,42026,9532
3843,126,al2bolig,6699,https://aarhusbolig.dk/afdelinger/?bolignr=3843&selskab=126&afdeling=148&antalrum=2,56.321262,10.078703,Rækkehus,2,66,5,24506,5894
3841,126,al2bolig,10363,https://aarhusbolig.dk/afdelinger/?bolignr=3841&selskab=126&afdeling=148&antalrum=4,56.321262,10.078703,Rækkehus,4,115,29,43356,8809
9992,126,al2bolig,5800,https://aarhusbolig.dk/afdelinger/?bolignr=9992&selskab=126&afdeling=149&antalrum=2,56.26370551,10.06381955,Lejlighed,2,65,1,28700,5800
9993,126,al2bolig,7140,https://aarhusbolig.dk/afdelinger/?bolignr=9993&selskab=126&afdeling=149&antalrum=3,56.26370551,10.06381955,Lejlighed,3,80,1,35400,7140
9994,126,al2bolig,9820,https://aarhusbolig.dk/afdelinger/?bolignr=9994&selskab=126&afdeling=149&antalrum=4,56.26370551,10.06381955,Lejlighed,4,110,1,48600,9820
3001,126,al2bolig,5780,https://aarhusbolig.dk/afdelinger/?bolignr=3001&selskab=126&afdeling=150&antalrum=2,56.258178,9.867893,Seniorboliger,2,59,4,13700,5280
1805,126,al2bolig,5011,https://aarhusbolig.dk/afdelinger/?bolignr=1805&selskab=126&afdeling=150&antalrum=3,56.258178,9.867893,Lejlighed,3,57,16,11400,4416
3003,126,al2bolig,7058,https://aarhusbolig.dk/afdelinger/?bolignr=3003&selskab=126&afdeling=150&antalrum=3,56.258178,9.867893,Seniorboliger,3,78,4,18200,6233
1801,126,al2bolig,6061,https://aarhusbolig.dk/afdelinger/?bolignr=1801&selskab=126&afdeling=150&antalrum=4,56.258178,9.867893,Lejlighed,4,72,4,14400,5416
1848,126,al2bolig,4195,https://aarhusbolig.dk/afdelinger/?bolignr=1848&selskab=126&afdeling=151&antalrum=2,56.2594146,9.8738495,Rækkehus,2,55,6,11000,3845
1857,126,al2bolig,6118,https://aarhusbolig.dk/afdelinger/?bolignr=1857&selskab=126&afdeling=151&antalrum=2,56.2594146,9.8738495,Lejlighed,2,70,6,13960,5893
1860,126,al2bolig,7448,https://aarhusbolig.dk/afdelinger/?bolignr=1860&selskab=126&afdeling=151&antalrum=3,56.2594146,9.8738495,Lejlighed,3,88,6,18000,7123
1873,126,al2bolig,8436,https://aarhusbolig.dk/afdelinger/?bolignr=1873&selskab=126&afdeling=151&antalrum=3,56.2594146,9.8738495,Rækkehus,3,95,6,29040,7936
1872,126,al2bolig,8824,https://aarhusbolig.dk/afdelinger/?bolignr=1872&selskab=126&afdeling=151&antalrum=4,56.2594146,9.8738495,Rækkehus,4,99,12,30447,8324
1863,126,al2bolig,8657,https://aarhusbolig.dk/afdelinger/?bolignr=1863&selskab=126&afdeling=151&antalrum=4,56.2594146,9.8738495,Rækkehus,4,112,12,21960,8332
1979,126,al2bolig,6492,https://aarhusbolig.dk/afdelinger/?bolignr=1979&selskab=126&afdeling=152&antalrum=2,56.2453829,9.8615726,Rækkehus,2,70,20,14000,5862
1967,126,al2bolig,7974,https://aarhusbolig.dk/afdelinger/?bolignr=1967&selskab=126&afdeling=152&antalrum=3,56.2453829,9.8615726,Rækkehus,3,85,34,17000,7214
1959,126,al2bolig,9862,https://aarhusbolig.dk/afdelinger/?bolignr=1959&selskab=126&afdeling=152&antalrum=4,56.2453829,9.8615726,Rækkehus,4,105,7,21000,8792
2167,126,al2bolig,5496,https://aarhusbolig.dk/afdelinger/?bolignr=2167&selskab=126&afdeling=153&antalrum=2,56.256214,9.8637271,Lejlighed,2,66,33,13200,4921
2142,126,al2bolig,6007,https://aarhusbolig.dk/afdelinger/?bolignr=2142&selskab=126&afdeling=153&antalrum=2,56.256214,9.8637271,Lejlighed,2,76,33,15200,5432
2163,126,al2bolig,6108,https://aarhusbolig.dk/afdelinger/?bolignr=2163&selskab=126&afdeling=153&antalrum=3,56.256214,9.8637271,Lejlighed,3,78,18,15600,5533
2143,126,al2bolig,6996,https://aarhusbolig.dk/afdelinger/?bolignr=2143&selskab=126&afdeling=153&antalrum=3,56.256214,9.8637271,Lejlighed,3,90,18,18000,6146
2975,126,al2bolig,4314,https://aarhusbolig.dk/afdelinger/?bolignr=2975&selskab=126&afdeling=156&antalrum=1,56.256218,9.868829,Lejlighed,1,65,1,12800,3514
2967,126,al2bolig,5944,https://aarhusbolig.dk/afdelinger/?bolignr=2967&selskab=126&afdeling=156&antalrum=2,56.256218,9.868829,Lejlighed,2,64,19,12600,5144
2956,126,al2bolig,7290,https://aarhusbolig.dk/afdelinger/?bolignr=2956&selskab=126&afdeling=156&antalrum=3,56.256218,9.868829,Lejlighed,3,91,12,18000,6090
2993,126,al2bolig,8458,https://aarhusbolig.dk/afdelinger/?bolignr=2993&selskab=126&afdeling=156&antalrum=4,56.256218,9.868829,Lejlighed,4,133,4,21700,7533
2961,126,al2bolig,7239,https://aarhusbolig.dk/afdelinger/?bolignr=2961&selskab=126&afdeling=158&antalrum=2,56.2563791,9.8637463,Seniorboliger,2,74,7,19600,6664
2973,126,al2bolig,7320,https://aarhusbolig.dk/afdelinger/?bolignr=2973&selskab=126&afdeling=158&antalrum=2,56.2563791,9.8637463,Lejlighed,2,76,2,19900,6745
2974,126,al2bolig,8002,https://aarhusbolig.dk/afdelinger/?bolignr=2974&selskab=126&afdeling=158&antalrum=3,56.2563791,9.8637463,Lejlighed,3,84,2,22200,7327
2964,126,al2bolig,8608,https://aarhusbolig.dk/afdelinger/?bolignr=2964&selskab=126&afdeling=158&antalrum=3,56.2563791,9.8637463,Seniorboliger,3,93,5,24500,7933
29,126,al2bolig,4860,https://aarhusbolig.dk/afdelinger/?bolignr=29&selskab=126&afdeling=301&antalrum=2,56.1473759,10.1593024,Lejlighed,2,57,37,11400,4535
1,126,al2bolig,5991,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=126&afdeling=301&antalrum=2,56.1473759,10.1593024,Lejlighed,2,68,37,13600,5246
5,126,al2bolig,5449,https://aarhusbolig.dk/afdelinger/?bolignr=5&selskab=126&afdeling=301&antalrum=3,56.1473759,10.1593024,Lejlighed,3,60,59,12000,4759
2,126,al2bolig,6701,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=126&afdeling=301&antalrum=3,56.1473759,10.1593024,Lejlighed,3,81,59,16200,5901
126,126,al2bolig,4828,https://aarhusbolig.dk/afdelinger/?bolignr=126&selskab=126&afdeling=303&antalrum=3,56.1486115,10.1627185,Rækkehus,3,77,18,15400,4828
124,126,al2bolig,7906,https://aarhusbolig.dk/afdelinger/?bolignr=124&selskab=126&afdeling=303&antalrum=3,56.1486115,10.1627185,Rækkehus,3,102,18,20400,7906
123,126,al2bolig,8552,https://aarhusbolig.dk/afdelinger/?bolignr=123&selskab=126&afdeling=303&antalrum=4,56.1486115,10.1627185,Rækkehus,4,113,2,22600,8552
140,126,al2bolig,9363,https://aarhusbolig.dk/afdelinger/?bolignr=140&selskab=126&afdeling=303&antalrum=4,56.1486115,10.1627185,Rækkehus,4,128,2,25600,9363
1121,126,al2bolig,7546,https://aarhusbolig.dk/afdelinger/?bolignr=1121&selskab=126&afdeling=304&antalrum=2,56.1469394,10.1589171,Seniorboliger,2,58,30,12000,6606
1177,126,al2bolig,6096,https://aarhusbolig.dk/afdelinger/?bolignr=1177&selskab=126&afdeling=304&antalrum=2,56.1469394,10.1589171,Lejlighed,2,59,14,12000,5483
154,126,al2bolig,4936,https://aarhusbolig.dk/afdelinger/?bolignr=154&selskab=126&afdeling=305&antalrum=2,56.1478725,10.1593913,Lejlighed,2,57,10,11400,4292
147,126,al2bolig,6013,https://aarhusbolig.dk/afdelinger/?bolignr=147&selskab=126&afdeling=305&antalrum=3,56.1478725,10.1593913,Lejlighed,3,70,22,14000,5279
155,126,al2bolig,6612,https://aarhusbolig.dk/afdelinger/?bolignr=155&selskab=126&afdeling=305&antalrum=4,56.1478725,10.1593913,Lejlighed,4,77,15,15400,5804
203,126,al2bolig,4755,https://aarhusbolig.dk/afdelinger/?bolignr=203&selskab=126&afdeling=306&antalrum=2,56.1474513,10.1607081,Lejlighed,2,60,17,12000,4350
191,126,al2bolig,4913,https://aarhusbolig.dk/afdelinger/?bolignr=191&selskab=126&afdeling=306&antalrum=3,56.1474513,10.1607081,Lejlighed,3,67,51,13400,4408
210,126,al2bolig,5894,https://aarhusbolig.dk/afdelinger/?bolignr=210&selskab=126&afdeling=306&antalrum=3,56.1474513,10.1607081,Lejlighed,3,76,51,15200,5319
213,126,al2bolig,5814,https://aarhusbolig.dk/afdelinger/?bolignr=213&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Lejlighed,4,80,16,16000,5209
209,126,al2bolig,6405,https://aarhusbolig.dk/afdelinger/?bolignr=209&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Lejlighed,4,85,16,17000,5760
227,126,al2bolig,6983,https://aarhusbolig.dk/afdelinger/?bolignr=227&selskab=126&afdeling=306&antalrum=4,56.1474513,10.1607081,Lejlighed,4,93,16,18600,6278
690,126,al2bolig,3078,https://aarhusbolig.dk/afdelinger/?bolignr=690&selskab=126&afdeling=307&antalrum=1,56.1502016,10.1582157,Lejlighed,1,45,1,9000,2552
332,126,al2bolig,5653,https://aarhusbolig.dk/afdelinger/?bolignr=332&selskab=126&afdeling=307&antalrum=3,56.1502016,10.1582157,Lejlighed,3,83,62,16600,4705
331,126,al2bolig,5881,https://aarhusbolig.dk/afdelinger/?bolignr=331&selskab=126&afdeling=307&antalrum=4,56.1502016,10.1582157,Lejlighed,4,86,11,17200,4871
352,126,al2bolig,3832,https://aarhusbolig.dk/afdelinger/?bolignr=352&selskab=126&afdeling=308&antalrum=1,56.1489658,10.1556659,Lejlighed,1,46,9,9200,2844
364,126,al2bolig,5486,https://aarhusbolig.dk/afdelinger/?bolignr=364&selskab=126&afdeling=308&antalrum=2,56.1489658,10.1556659,Lejlighed,2,62,10,12400,4092
355,126,al2bolig,6021,https://aarhusbolig.dk/afdelinger/?bolignr=355&selskab=126&afdeling=308&antalrum=3,56.1489658,10.1556659,Lejlighed,3,74,59,14800,5271
379,126,al2bolig,6181,https://aarhusbolig.dk/afdelinger/?bolignr=379&selskab=126&afdeling=308&antalrum=3,56.1489658,10.1556659,Lejlighed,3,83,59,16600,5087
349,126,al2bolig,6369,https://aarhusbolig.dk/afdelinger/?bolignr=349&selskab=126&afdeling=308&antalrum=4,56.1489658,10.1556659,Lejlighed,4,87,3,17400,5444
462,126,al2bolig,3206,https://aarhusbolig.dk/afdelinger/?bolignr=462&selskab=126&afdeling=309&antalrum=1,56.1502016,10.1582157,Lejlighed,1,44,9,8800,2711
470,126,al2bolig,3797,https://aarhusbolig.dk/afdelinger/?bolignr=470&selskab=126&afdeling=309&antalrum=1,56.1502016,10.1582157,Lejlighed,1,49,9,9800,3262
469,126,al2bolig,5473,https://aarhusbolig.dk/afdelinger/?bolignr=469&selskab=126&afdeling=309&antalrum=2,56.1502016,10.1582157,Lejlighed,2,65,12,13000,4738
479,126,al2bolig,6109,https://aarhusbolig.dk/afdelinger/?bolignr=479&selskab=126&afdeling=309&antalrum=2,56.1502016,10.1582157,Lejlighed,2,71,12,14200,5134
1658,126,al2bolig,5032,https://aarhusbolig.dk/afdelinger/?bolignr=1658&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Lejlighed,3,71,57,14200,4292
484,126,al2bolig,5696,https://aarhusbolig.dk/afdelinger/?bolignr=484&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Lejlighed,3,75,57,15000,4986
1654,126,al2bolig,6762,https://aarhusbolig.dk/afdelinger/?bolignr=1654&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Lejlighed,3,78,57,15600,5082
455,126,al2bolig,6957,https://aarhusbolig.dk/afdelinger/?bolignr=455&selskab=126&afdeling=309&antalrum=3,56.1502016,10.1582157,Lejlighed,3,85,57,17000,6017
1659,126,al2bolig,5934,https://aarhusbolig.dk/afdelinger/?bolignr=1659&selskab=126&afdeling=309&antalrum=4,56.1502016,10.1582157,Lejlighed,4,83,21,16600,5014
1679,126,al2bolig,7533,https://aarhusbolig.dk/afdelinger/?bolignr=1679&selskab=126&afdeling=309&antalrum=4,56.1502016,10.1582157,Lejlighed,4,101,21,20200,6473
568,126,al2bolig,3225,https://aarhusbolig.dk/afdelinger/?bolignr=568&selskab=126&afdeling=310&antalrum=1,56.1488438,10.1477925,Lejlighed,1,34,10,6800,2878
511,126,al2bolig,3274,https://aarhusbolig.dk/afdelinger/?bolignr=511&selskab=126&afdeling=310&antalrum=1,56.1488438,10.1477925,Tilgængelighedsbolig,1,38,6,11250,2997
559,126,al2bolig,4281,https://aarhusbolig.dk/afdelinger/?bolignr=559&selskab=126&afdeling=310&antalrum=2,56.1488438,10.1477925,Lejlighed,2,51,22,10200,3744
502,126,al2bolig,4909,https://aarhusbolig.dk/afdelinger/?bolignr=502&selskab=126&afdeling=310&antalrum=2,56.1488438,10.1477925,Tilgængelighedsbolig,2,54,12,16080,4261
501,126,al2bolig,7633,https://aarhusbolig.dk/afdelinger/?bolignr=501&selskab=126&afdeling=310&antalrum=3,56.1488438,10.1477925,Tilgængelighedsbolig,3,87,30,25830,6865
558,126,al2bolig,7552,https://aarhusbolig.dk/afdelinger/?bolignr=558&selskab=126&afdeling=310&antalrum=3,56.1488438,10.1477925,Lejlighed,3,91,53,18200,6602
510,126,al2bolig,8890,https://aarhusbolig.dk/afdelinger/?bolignr=510&selskab=126&afdeling=310&antalrum=4,56.1488438,10.1477925,Tilgængelighedsbolig,4,101,6,30630,7969
567,126,al2bolig,8858,https://aarhusbolig.dk/afdelinger/?bolignr=567&selskab=126&afdeling=310&antalrum=4,56.1488438,10.1477925,Lejlighed,4,107,10,21400,7723
710,126,al2bolig,6603,https://aarhusbolig.dk/afdelinger/?bolignr=710&selskab=126&afdeling=312&antalrum=2,56.2508073,10.2691228,Rækkehus,2,72,9,14400,5723
711,126,al2bolig,9066,https://aarhusbolig.dk/afdelinger/?bolignr=711&selskab=126&afdeling=312&antalrum=3,56.2508073,10.2691228,Rækkehus,3,95,6,19000,7778
702,126,al2bolig,10522,https://aarhusbolig.dk/afdelinger/?bolignr=702&selskab=126&afdeling=312&antalrum=4,56.2508073,10.2691228,Rækkehus,4,113,16,22600,9217
734,126,al2bolig,6803,https://aarhusbolig.dk/afdelinger/?bolignr=734&selskab=126&afdeling=313&antalrum=2,56.2534129,10.2704636,Rækkehus,2,70,20,14000,5983
732,126,al2bolig,7866,https://aarhusbolig.dk/afdelinger/?bolignr=732&selskab=126&afdeling=313&antalrum=3,56.2534129,10.2704636,Rækkehus,3,85,22,17000,6891
774,126,al2bolig,9739,https://aarhusbolig.dk/afdelinger/?bolignr=774&selskab=126&afdeling=313&antalrum=4,56.2534129,10.2704636,Rækkehus,4,108,7,21600,8564
1040,126,al2bolig,3848,https://aarhusbolig.dk/afdelinger/?bolignr=1040&selskab=126&afdeling=314&antalrum=1,56.09877027,10.12407914,Rækkehus,1,47,5,9400,3693
1001,126,al2bolig,6217,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=126&afdeling=314&antalrum=2,56.09877027,10.12407914,Rækkehus,2,69,25,13800,6002
1003,126,al2bolig,6788,https://aarhusbolig.dk/afdelinger/?bolignr=1003&selskab=126&afdeling=314&antalrum=3,56.09877027,10.12407914,Rækkehus,3,83,31,16600,6513
1006,126,al2bolig,8486,https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=126&afdeling=314&antalrum=4,56.09877027,10.12407914,Rækkehus,4,97,11,19400,8086
1248,126,al2bolig,2846,https://aarhusbolig.dk/afdelinger/?bolignr=1248&selskab=126&afdeling=315&antalrum=1,56.244864,10.276927,Ungdomsboliger,1,29,24,5800,2846
1201,126,al2bolig,5981,https://aarhusbolig.dk/afdelinger/?bolignr=1201&selskab=126&afdeling=315&antalrum=2,56.244864,10.276927,Rækkehus,2,69,40,13800,5981
1212,126,al2bolig,8019,https://aarhusbolig.dk/afdelinger/?bolignr=1212&selskab=126&afdeling=315&antalrum=3,56.244864,10.276927,Rækkehus,3,86,36,17200,8019
1209,126,al2bolig,8999,https://aarhusbolig.dk/afdelinger/?bolignr=1209&selskab=126&afdeling=315&antalrum=4,56.244864,10.276927,Rækkehus,4,99,14,19800,8999
1389,126,al2bolig,5315,https://aarhusbolig.dk/afdelinger/?bolignr=1389&selskab=126&afdeling=318&antalrum=2,56.0989217,10.1311093,Lejlighed,2,65,16,13000,5315
1358,126,al2bolig,5261,https://aarhusbolig.dk/afdelinger/?bolignr=1358&selskab=126&afdeling=318&antalrum=2,56.0989217,10.1311093,Rækkehus,2,65,3,13000,5261
1373,126,al2bolig,7511,https://aarhusbolig.dk/afdelinger/?bolignr=1373&selskab=126&afdeling=318&antalrum=3,56.0989217,10.1311093,Rækkehus,3,92,18,18400,7511
1379,126,al2bolig,7380,https://aarhusbolig.dk/afdelinger/?bolignr=1379&selskab=126&afdeling=318&antalrum=4,56.0989217,10.1311093,Rækkehus,4,92,13,18400,7380
1443,126,al2bolig,5336,https://aarhusbolig.dk/afdelinger/?bolignr=1443&selskab=126&afdeling=319&antalrum=2,56.1490945,10.1555012,Lejlighed,2,52,19,12200,5061
1447,126,al2bolig,6984,https://aarhusbolig.dk/afdelinger/?bolignr=1447&selskab=126&afdeling=319&antalrum=2,56.1490945,10.1555012,Lejlighed,2,75,19,17600,6609
1452,126,al2bolig,8123,https://aarhusbolig.dk/afdelinger/?bolignr=1452&selskab=126&afdeling=319&antalrum=2,56.1490945,10.1555012,Lejlighed,2,85,19,20000,7283
143,182,vejlby-bf,4146,https://aarhusbolig.dk/afdelinger/?bolignr=143&selskab=182&afdeling=1&antalrum=1,56.1935421,10.2203351,Lejlighed,1,39,3,8650,3132
21,182,vejlby-bf,5147,https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=182&afdeling=1&antalrum=2,56.1935421,10.2203351,Lejlighed,2,61,37,13540,4049
162,182,vejlby-bf,6501,https://aarhusbolig.dk/afdelinger/?bolignr=162&selskab=182&afdeling=1&antalrum=2,56.1935421,10.2203351,Lejlighed,2,65,37,14430,4913
19,182,vejlby-bf,5571,https://aarhusbolig.dk/afdelinger/?bolignr=19&selskab=182&afdeling=1&antalrum=3,56.1935421,10.2203351,Lejlighed,3,67,53,14870,4589
54,182,vejlby-bf,5687,https://aarhusbolig.dk/afdelinger/?bolignr=54&selskab=182&afdeling=1&antalrum=3,56.1935421,10.2203351,Lejlighed,3,68,53,15090,4688
2,182,vejlby-bf,6273,https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=182&afdeling=1&antalrum=3,56.1935421,10.2203351,Lejlighed,3,80,53,17760,5097
1,182,vejlby-bf,6901,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=182&afdeling=1&antalrum=3,56.1935421,10.2203351,Lejlighed,3,80,53,19520,5278
49,182,vejlby-bf,7322,https://aarhusbolig.dk/afdelinger/?bolignr=49&selskab=182&afdeling=1&antalrum=4,56.1935421,10.2203351,Lejlighed,4,92,12,20420,5970
139,182,vejlby-bf,8957,https://aarhusbolig.dk/afdelinger/?bolignr=139&selskab=182&afdeling=1&antalrum=4,56.1935421,10.2203351,Lejlighed,4,112,12,24860,7306
79,182,vejlby-bf,4724,https://aarhusbolig.dk/afdelinger/?bolignr=79&selskab=182&afdeling=4&antalrum=2,56.1973433,10.2128049,Lejlighed,2,59,18,13090,3626
82,182,vejlby-bf,5186,https://aarhusbolig.dk/afdelinger/?bolignr=82&selskab=182&afdeling=4&antalrum=3,56.1973433,10.2128049,Lejlighed,3,68,33,15090,4153
92,182,vejlby-bf,6292,https://aarhusbolig.dk/afdelinger/?bolignr=92&selskab=182&afdeling=4&antalrum=3,56.1973433,10.2128049,Lejlighed,3,81,33,17980,5154
100,182,vejlby-bf,5800,https://aarhusbolig.dk/afdelinger/?bolignr=100&selskab=182&afdeling=4&antalrum=4,56.1973433,10.2128049,Lejlighed,4,77,9,17090,4667
98,182,vejlby-bf,7641,https://aarhusbolig.dk/afdelinger/?bolignr=98&selskab=182&afdeling=4&antalrum=4,56.1973433,10.2128049,Lejlighed,4,92,9,20420,6100
125,182,vejlby-bf,5773,https://aarhusbolig.dk/afdelinger/?bolignr=125&selskab=182&afdeling=5&antalrum=2,56.1978407,10.215245,Rækkehus,2,67,4,14870,5402
130,182,vejlby-bf,5370,https://aarhusbolig.dk/afdelinger/?bolignr=130&selskab=182&afdeling=5&antalrum=3,56.1978407,10.215245,Rækkehus,3,67,21,14870,4999
180,182,vejlby-bf,7377,https://aarhusbolig.dk/afdelinger/?bolignr=180&selskab=182&afdeling=5&antalrum=3,56.1978407,10.215245,Rækkehus,3,74,21,16420,6988
248,182,vejlby-bf,6185,https://aarhusbolig.dk/afdelinger/?bolignr=248&selskab=182&afdeling=5&antalrum=3,56.1978407,10.215245,Rækkehus,3,77,21,17090,5780
396,182,vejlby-bf,7765,https://aarhusbolig.dk/afdelinger/?bolignr=396&selskab=182&afdeling=5&antalrum=4,56.1978407,10.215245,Rækkehus,4,96,2,21310,7303
298,182,vejlby-bf,3456,https://aarhusbolig.dk/afdelinger/?bolignr=298&selskab=182&afdeling=8&antalrum=1,56.192284,10.2175,Lejlighed,1,34,9,7540,2459
244,182,vejlby-bf,4754,https://aarhusbolig.dk/afdelinger/?bolignr=244&selskab=182&afdeling=8&antalrum=2,56.192284,10.2175,Lejlighed,2,58,56,12870,3609
341,182,vejlby-bf,5807,https://aarhusbolig.dk/afdelinger/?bolignr=341&selskab=182&afdeling=8&antalrum=3,56.192284,10.2175,Lejlighed,3,66,71,14650,4077
343,182,vejlby-bf,5542,https://aarhusbolig.dk/afdelinger/?bolignr=343&selskab=182&afdeling=8&antalrum=3,56.192284,10.2175,Lejlighed,3,72,71,15980,4391
241,182,vejlby-bf,6775,https://aarhusbolig.dk/afdelinger/?bolignr=241&selskab=182&afdeling=8&antalrum=4,56.192284,10.2175,Lejlighed,4,87,20,19310,5221
273,182,vejlby-bf,7988,https://aarhusbolig.dk/afdelinger/?bolignr=273&selskab=182&afdeling=8&antalrum=4,56.192284,10.2175,Lejlighed,4,97,20,21530,6300
253,182,vejlby-bf,9830,https://aarhusbolig.dk/afdelinger/?bolignr=253&selskab=182&afdeling=8&antalrum=5,56.192284,10.2175,Lejlighed,5,117,3,25970,7217
367,182,vejlby-bf,5417,https://aarhusbolig.dk/afdelinger/?bolignr=367&selskab=182&afdeling=9&antalrum=2,56.197751,10.213543,Rækkehus,2,69,1,15310,5017
